comment_text,label
"""

You're a moron. Plain and simple. The movie mentions the word """"satan"""" for comedy effect. Suddenly, according to you, everyone involved in the creation and production of the Aqua Teen Hunger Force movie is suddenly a real, practicing satanist. By the way, the majority of what you just made up is bullshit. I've watched the movie in theaters, and twice on the DVD. I can safely say you have not the slightest idea of what you are babbling on about. Thanks for being a gigantic idiot.""",1
"Neither shows suck. Even so, comaring TS to KP is like Robt Jones to Teenage Robot - hard desicion.

THEY BOTH REALLY SUCK! Watch something worthwhile like Family Guy or King of the Hill.
That was really mean. Family Guy and King of the Hill are good shows, but so is KP. Don’t get hostile. =D  
One of the things that make the show unique is that it is a comedy aimed at more than just kids, that doesn't revolve around a cliched 'loser' main character. In fact KP is the complete antithesis of a loser and so are her family and most of her friends. Even Ron doesn't really fit the stereotype. Both FG and KOTH can be funny but there comes a point when you want a break from all those cynical shows that are all about laughing at someone's ignorance and stupidity.  
Hey wait a second. Totally Spies sucks. Kim Possible was good, but later jumped the shark. it then became the worst show ever (well, not as bad as totally spies or futurama, but got close). Also, as for another comment above, Teenage Robot  was AWFUL. Robot Jones was way better. And as for the final one, King of the Hill was great, but Family Guy is unfunny. It is better than Futurama though, FUTURAMA WAS THE ABSOLUTE WORST THING EVER MADE!!!!

Don't watch the new KP, watch something good like King of the Hill or Shinigan Down.",1
"Please stop being better than my bloody ass. 33:49, 31 February 2006 (STS)

Unban, NOW!

Unban me, NOW!!",1
"""

 Admins and cowards 
The fact is admins have been pathetically useless at handling DS you cannot even keep him from violating his IBAN so you choose to block both and make an example of TP since you know TP is civil and will not call you lot """"wankers"""" or """"pricks"""" I know Reagentspark is fond of being called a wanker by DS thats why he wants TP blocked for a week for a violation he did not commit admins please grow some balls and deal with DS thats the root of the problem no hounding by DS means no reporting by TP its actually not rocket science I do understand some admins may feel threatened by DS and his aggressive style but hes not going to come out of the computer screen and grabs your balls.....be a man and stop DS from hounding (with whatever block indef most likely) TP and it will be over ! 86.177.11.244  """,1
"""
You started the """"edit war"""", son. Try not being a southern-fried liar and labeling constructive edits as """"vandalism"""". HAND; FYM.   """,1
"""

Amblin FUCKING WELL produced The Twilight Zone, as well as the Indiana Jones films, the first two Terminator movies (and possibly the others that came after 1999), Splash, Poltergeist and Forrest Gump. As they were all fucking well mentioned on the 1999 Documentary """"From Star Wars to Star Wars: The Story of Industrial Light & Magic"""" as AMBLIN PRODUCTIONS, not films that ILM had made special effects for but AMBLIN PRODUCTIONS. Now the sockpuppet of GabrielKat says Amblin didn't produce the films, but then again the sockpuppet DID CLAIM Imagine Entertainment made movies that aren't even listed on the fucking website   """,1
"Gorlitz!  -  Stop screwing with me on the Amy G. you frigging Nazi or I'll report you to the Wiki Board.  Goto Hell you hypocrital
POS!",1
"I am well aware that personal attacks are in violation of Wikipedia policy. These are not attacks. These are facts posted publicly on the Internet by Jake Waskett himself. I am proving bias, inappropriate behavior of an editor, and outing a sick twisted individual with whom Wikipedia should not be associating. The editors who have given medals to Jake such as Jayg and Coppertwig are either ignorant or as sick as he is.",1
"""

A Blast from the past

I was interested to read in your hidden DXRAW talk page that not long before you changed your name the following message was posted:

""""WHY DID YOU REMOVE MY EDIT, YOU CANCER RIDDEN CUNT. IT WAS CORRECT BUT YOU ARE A FUCKING IDIOT WHO CHANGES ANYTHING YOU DON´T LIKE.""""

On reading the details of the Nicholas Saunders (professor) deletion debate, I see that you haven't changed one little bit. How does it feel to be the mosted despised editor on Wikipedia. You can change your name as often as you like but nothing will help your social skills.  """,1
"""

Hey  Kuru, 

There is  something really wrong with the administration of Wikipedia, and I am not the only one to know about and complains!.

For quite a while I had been hesitant but after a comment by a Polish Wikipedian I was finally encouraged to leave Polish Wikipedia (for some time only perhaps). I decided to move to the English Wikipedia for a change.

Regards,
Kpjas (talk) 

Although I am aware that  he (Kpjas)  have his  """"own problems"""" for some it might be a positive development!

I want to remind you that in US  at one time they needed to block the IP of US gov ... because  the politicians were polishing their resumes and were using the Wikipedia as they election platform!

You Have responded to  my  comments (in a way positively).

The problem is still that bunch of  administrators have  NO idea what the hell they  are talking about.

Please read my comments  and make  appropriate  corrections as  a shoddy  communist agent's tabloid operating the disinformation campaign shall NEVER  be called  a prominent newspaper!
You do not call a clochard a prince and prince a clochard!
There is to much crap like this specially  related to abuse by the polish administrators  who are  either  connected with the propaganda machine or are brain washed. 

As  an expert on many issues I believe that all  IPs  of some bloody idiots from  Poland should be banned for all other languages so we will have the real and unbiased by the people who do not understand what is Freedom, Liberty and Democracy and  vandalize the web pages with their totalitarian communist bias after being brain washed   since 1945 by several decades from generation to generation and educated by the communist teachers!

By  reading the crap on the PL  Wikipedia  some sections of it specially connected to the history, politics and resumes of politicians  should be completely taken """"off air""""  once and for ever!
Thanks!""",1
"""

 HI!!! 

We are BloomAisha. We got our nickname from the show Winx Club. The show is currently running right now, and our """"Wikienemy"""" is the f**cking Drmies. Drmies is an idiot and his name is Martino. . . something like that. Drmies is 30 years old and he is a man.We got his age by doing the math problem
2012-1982. Which equals 30. We are teens, 18 year olds. That f**cking Drmies is a b**ch and a f**king meanie. BYE!!!""",1
